Deck Name,Card Name,Count,Set,Price (USD),Card URL
Eternatus VMAX,Marnie,3.71,SSH,$2.55,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F208495%2Fswsh01-sword-and-shield-base-set-marnie
Eternatus VMAX,Temple of Sinnoh,3.0,ASR,$0.48,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272407%2Fswsh10-astral-radiance-temple-of-sinnoh
Eternatus VMAX,Judge,2.08,SVI,$0.20,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488081%2Fsv01-scarlet-and-violet-base-set-judge-176-198
Eternatus VMAX,Boss's Orders,1.79,BRS,$1.09,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263855%2Fswsh09-brilliant-stars-bosss-orders
Eternatus VMAX,Dark Patch,1.79,ASR,$0.25,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272391%2Fswsh10-astral-radiance-dark-patch
Eternatus VMAX,Forest Seal Stone,1.79,SIT,$1.32,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451804%2Fswsh12-silver-tempest-forest-seal-stone
Eternatus VMAX,Switch,1.67,SVI,$0.26,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488102%2Fsv01-scarlet-and-violet-base-set-switch-194-198
Eternatus VMAX,Escape Rope,1.17,BST,$0.15,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F234117%2Fswsh05-battle-styles-escape-rope
Eternatus VMAX,Serena,1.04,SIT,$0.09,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451812%2Fswsh12-silver-tempest-serena
Eternatus VMAX,Professor's Research,0.92,SVI,$0.11,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F475423%2Fsv01-scarlet-and-violet-base-set-professors-research-189-198
Eternatus VMAX,Big Parasol,0.75,DAA,$0.06,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F219265%2Fswsh03-darkness-ablaze-big-parasol
Eternatus VMAX,Choice Belt,0.67,BRS,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263857%2Fswsh09-brilliant-stars-choice-belt
Eternatus VMAX,Boost Shake,0.67,EVS,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F246767%2Fswsh07-evolving-skies-boost-shake
Eternatus VMAX,Great Ball,0.33,SSH,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F208490%2Fswsh01-sword-and-shield-base-set-great-ball
Eternatus VMAX,Trekking Shoes,0.33,ASR,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272408%2Fswsh10-astral-radiance-trekking-shoes
Eternatus VMAX,Ordinary Rod,0.21,SSH,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F208500%2Fswsh01-sword-and-shield-base-set-ordinary-rod
Eternatus VMAX,Galar Mine,0.13,RCL,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F213263%2Fswsh02-rebel-clash-galar-mine
Eternatus VMAX,Piers,0.08,DAA,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F219280%2Fswsh03-darkness-ablaze-piers
Eternatus VMAX,Bird Keeper,0.08,DAA,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F219269%2Fswsh03-darkness-ablaze-bird-keeper
Eternatus VMAX,Lost Vacuum,0.08,LOR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284094%2Fswsh11-lost-origin-lost-vacuum
Eternatus VMAX,Echoing Horn,0.08,CRE,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F241828%2Fswsh06-chilling-reign-echoing-horn
Eternatus VMAX,Avery,0.08,CRE,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F241814%2Fswsh06-chilling-reign-avery
Eternatus VMAX,Energy Switch,0.04,SVI,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488078%2Fsv01-scarlet-and-violet-base-set-energy-switch-173-198
Eternatus VMAX,Evolution Incense,0.04,SSH,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F208489%2Fswsh01-sword-and-shield-base-set-evolution-incense
Eternatus VMAX,Darkness Energy,7.29,SVE,$0.29,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578868%2Fpokemon-sv07-stellar-crown-basic-darkness-energy
Eternatus VMAX,Hiding Darkness Energy,1.25,DAA,$0.28,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F219293%2Fswsh03-darkness-ablaze-hiding-d-energy
Eternatus VMAX,V Guard Energy,0.04,SIT,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451817%2Fswsh12-silver-tempest-v-guard-energy
Entei V,Teal Mask Ogerpon ex,4.0,TWM,$14.28,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550069%2Fpokemon-sv06-twilight-masquerade-teal-mask-ogerpon-ex-025-167
Entei V,Entei V,3.0,BRS,$3.15,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263715%2Fswsh09-brilliant-stars-entei-v
Entei V,Mew ex,1.0,MEW,$7.70,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516566%2Fpokemon-sv-scarlet-and-violet-151-mew-ex-151-165
Entei V,Latias ex,1.0,SSP,$5.85,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589983%2Fpokemon-sv08-surging-sparks-latias-ex-076-191
Entei V,Lumineon V,1.0,BRS,$1.43,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263740%2Fswsh09-brilliant-stars-lumineon-v
Entei V,Squawkabilly ex,1.0,PAL,$0.90,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497590%2Fpokemon-sv02-paldea-evolved-squawkabilly-ex
Entei V,Radiant Charizard,1.0,CRZ,$3.46,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F478098%2Fcrown-zenith-radiant-charizard
Entei V,Iron Bundle,1.0,PAR,$0.14,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523666%2Fpokemon-sv04-paradox-rift-iron-bundle
Entei V,Fezandipiti ex,1.0,SFA,$12.94,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560348%2Fpokemon-sv-shrouded-fable-fezandipiti-ex-038-064
Entei V,Energy Switch,4.0,SVI,$1.28,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488078%2Fsv01-scarlet-and-violet-base-set-energy-switch-173-198
Entei V,Nest Ball,4.0,SVI,$1.28,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488087%2Fsv01-scarlet-and-violet-base-set-nest-ball-181-198
Entei V,Judge,3.0,SVI,$0.30,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488081%2Fsv01-scarlet-and-violet-base-set-judge-176-198
Entei V,Boss's Orders,3.0,PAL,$3.69,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497544%2Fpokemon-sv02-paldea-evolved-bosss-orders-172-193
Entei V,Trekking Shoes,3.0,ASR,$0.33,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272408%2Fswsh10-astral-radiance-trekking-shoes
Entei V,Earthen Vessel,3.0,PAR,$1.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523844%2Fpokemon-sv04-paradox-rift-earthen-vessel
Entei V,Area Zero Underdepths,3.0,SCR,$0.36,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567384%2Fpokemon-sv07-stellar-crown-area-zero-underdepths-131-142
Entei V,Accompanying Flute,2.0,TWM,$0.14,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550186%2Fpokemon-sv06-twilight-masquerade-accompanying-flute
Entei V,Night Stretcher,2.0,SFA,$5.56,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560372%2Fpokemon-sv-shrouded-fable-night-stretcher
Entei V,Ultra Ball,2.0,SVI,$0.40,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
Entei V,Iono,1.0,PAL,$0.34,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497557%2Fpokemon-sv02-paldea-evolved-iono-185-193
Entei V,Briar,1.0,SCR,$0.09,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567385%2Fpokemon-sv07-stellar-crown-briar-132-142
Entei V,Pal Pad,1.0,SVI,$0.36,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488088%2Fsv01-scarlet-and-violet-base-set-pal-pad-182-198
Entei V,Prime Catcher,1.0,TEF,$2.74,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542674%2Fpokemon-sv05-temporal-forces-prime-catcher
Entei V,Hisuian Heavy Ball,1.0,ASR,$0.38,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272398%2Fswsh10-astral-radiance-hisuian-heavy-ball
Entei V,Energy Retrieval,1.0,SVI,$0.19,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488076%2Fsv01-scarlet-and-violet-base-set-energy-retrieval-171-198
Entei V,Forest Seal Stone,1.0,SIT,$0.74,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451804%2Fswsh12-silver-tempest-forest-seal-stone
Entei V,Grass Energy,7.0,SVE,$0.42,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578864%2Fpokemon-sv07-stellar-crown-basic-grass-energy
Entei V,Fire Energy,3.0,SVE,$0.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578863%2Fpokemon-sv07-stellar-crown-basic-fire-energy
Raging Bolt ex,Teal Mask Ogerpon ex,3.51,TWM,$12.53,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550069%2Fpokemon-sv06-twilight-masquerade-teal-mask-ogerpon-ex-025-167
Raging Bolt ex,Raging Bolt ex,3.09,TEF,$10.81,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542867%2Fpokemon-sv05-temporal-forces-raging-bolt-ex-123-162
Raging Bolt ex,Noctowl,2.58,SCR,$1.13,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567341%2Fpokemon-sv07-stellar-crown-noctowl
Raging Bolt ex,Hoothoot,1.7,SCR,$2.09,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567340%2Fpokemon-sv07-stellar-crown-hoothoot
Raging Bolt ex,Fan Rotom,1.7,SCR,$0.18,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567344%2Fpokemon-sv07-stellar-crown-fan-rotom
Raging Bolt ex,Squawkabilly ex,1.0,PAL,$0.90,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497590%2Fpokemon-sv02-paldea-evolved-squawkabilly-ex
Raging Bolt ex,Latias ex,1.0,SSP,$5.85,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589983%2Fpokemon-sv08-surging-sparks-latias-ex-076-191
Raging Bolt ex,Fezandipiti ex,0.98,SFA,$12.68,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560348%2Fpokemon-sv-shrouded-fable-fezandipiti-ex-038-064
Raging Bolt ex,Slither Wing,0.77,PAR,$0.06,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523779%2Fpokemon-sv04-paradox-rift-slither-wing-107-182
Raging Bolt ex,Hoothoot,0.66,PRE,$0.06,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F610432%2Fpokemon-sv-prismatic-evolutions-hoothoot
Raging Bolt ex,Raging Bolt,0.64,SCR,$0.10,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567337%2Fpokemon-sv07-stellar-crown-raging-bolt
Raging Bolt ex,Ditto,0.51,MEW,$0.16,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516695%2Fpokemon-sv-scarlet-and-violet-151-ditto
Raging Bolt ex,Mew ex,0.47,MEW,$3.61,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516566%2Fpokemon-sv-scarlet-and-violet-151-mew-ex-151-165
Raging Bolt ex,Cornerstone Mask Ogerpon ex,0.32,TWM,$0.53,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550156%2Fpokemon-sv06-twilight-masquerade-cornerstone-mask-ogerpon-ex-112-167
Raging Bolt ex,Hoothoot,0.28,TEF,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542870%2Fpokemon-sv05-temporal-forces-hoothoot
Raging Bolt ex,Koraidon,0.25,SSP,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589979%2Fpokemon-sv08-surging-sparks-koraidon
Raging Bolt ex,Bloodmoon Ursaluna ex,0.19,TWM,$0.37,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550185%2Fpokemon-sv06-twilight-masquerade-bloodmoon-ursaluna-ex-141-167
Raging Bolt ex,Iron Bundle,0.11,PAR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523666%2Fpokemon-sv04-paradox-rift-iron-bundle
Raging Bolt ex,Budew,0.02,PRE,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F610359%2Fpokemon-sv-prismatic-evolutions-budew
Raging Bolt ex,Sandy Shocks ex,0.02,PAR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523780%2Fpokemon-sv04-paradox-rift-sandy-shocks-ex-108-182
Raging Bolt ex,Koraidon,0.02,TEF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542863%2Fpokemon-sv05-temporal-forces-koraidon
Raging Bolt ex,Hop's Wooloo,0.02,JTG,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F623562%2Fpokemon-sv09-journey-together-hops-wooloo-135-159
Raging Bolt ex,Hop's Dubwool,0.02,JTG,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F623563%2Fpokemon-sv09-journey-together-hops-dubwool
Raging Bolt ex,Professor Sada's Vitality,4.0,PAR,$0.52,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523851%2Fpokemon-sv04-paradox-rift-professor-sadas-vitality
Raging Bolt ex,Nest Ball,3.96,SVI,$1.26,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488087%2Fsv01-scarlet-and-violet-base-set-nest-ball-181-198
Raging Bolt ex,Earthen Vessel,3.21,PAR,$1.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523844%2Fpokemon-sv04-paradox-rift-earthen-vessel
Raging Bolt ex,Ultra Ball,3.11,SVI,$0.62,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
Raging Bolt ex,Night Stretcher,1.92,SFA,$5.33,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560372%2Fpokemon-sv-shrouded-fable-night-stretcher
Raging Bolt ex,Area Zero Underdepths,1.85,SCR,$0.22,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567384%2Fpokemon-sv07-stellar-crown-area-zero-underdepths-131-142
Raging Bolt ex,Crispin,1.64,SCR,$0.67,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567390%2Fpokemon-sv07-stellar-crown-crispin-133-142
Raging Bolt ex,Energy Retrieval,1.53,SVI,$0.29,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488076%2Fsv01-scarlet-and-violet-base-set-energy-retrieval-171-198
Raging Bolt ex,Boss's Orders,1.17,PAL,$1.43,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497544%2Fpokemon-sv02-paldea-evolved-bosss-orders-172-193
Raging Bolt ex,Prime Catcher,1.0,TEF,$2.74,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542674%2Fpokemon-sv05-temporal-forces-prime-catcher
Raging Bolt ex,Jamming Tower,0.92,TWM,$0.17,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550197%2Fpokemon-sv06-twilight-masquerade-jamming-tower
Raging Bolt ex,Iono,0.91,PAL,$0.30,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497557%2Fpokemon-sv02-paldea-evolved-iono-185-193
Raging Bolt ex,Pal Pad,0.49,SVI,$0.17,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488088%2Fsv01-scarlet-and-violet-base-set-pal-pad-182-198
Raging Bolt ex,Energy Switch,0.38,SVI,$0.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488078%2Fsv01-scarlet-and-violet-base-set-energy-switch-173-198
Raging Bolt ex,Bravery Charm,0.32,PAL,$0.19,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497545%2Fpokemon-sv02-paldea-evolved-bravery-charm
Raging Bolt ex,Pokégear 3.0,0.28,SVI,$0.52,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488092%2Fsv01-scarlet-and-violet-base-set-pokegear-30-186-198
Raging Bolt ex,Superior Energy Retrieval,0.26,PAL,$0.11,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497562%2Fpokemon-sv02-paldea-evolved-superior-energy-retrieval-189-193
Raging Bolt ex,Counter Catcher,0.25,PAR,$0.42,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523841%2Fpokemon-sv04-paradox-rift-counter-catcher
Raging Bolt ex,Professor Turo's Scenario,0.25,PAR,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523852%2Fpokemon-sv04-paradox-rift-professor-turos-scenario
Raging Bolt ex,Pokémon Catcher,0.25,SVI,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488093%2Fsv01-scarlet-and-violet-base-set-pokemon-catcher-187-198
Raging Bolt ex,Glass Trumpet,0.09,SCR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567394%2Fpokemon-sv07-stellar-crown-glass-trumpet
Raging Bolt ex,Judge,0.09,SVI,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488081%2Fsv01-scarlet-and-violet-base-set-judge-176-198
Raging Bolt ex,Switch,0.08,SVI,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488102%2Fsv01-scarlet-and-violet-base-set-switch-194-198
Raging Bolt ex,Lively Stadium,0.06,SSP,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589991%2Fpokemon-sv08-surging-sparks-lively-stadium
Raging Bolt ex,Ancient Booster Energy Capsule,0.06,TEF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542651%2Fpokemon-sv05-temporal-forces-ancient-booster-energy-capsule
Raging Bolt ex,Picnic Basket,0.04,SVI,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488090%2Fsv01-scarlet-and-violet-base-set-picnic-basket-184-198
Raging Bolt ex,Super Rod,0.04,PAL,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497560%2Fpokemon-sv02-paldea-evolved-super-rod-188-193
Raging Bolt ex,Briar,0.04,SCR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567385%2Fpokemon-sv07-stellar-crown-briar-132-142
Raging Bolt ex,Cycling Road,0.04,MEW,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516719%2Fpokemon-sv-scarlet-and-violet-151-cycling-road
Raging Bolt ex,Tera Orb,0.02,SSP,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F590076%2Fpokemon-sv08-surging-sparks-tera-orb
Raging Bolt ex,Grass Energy,5.87,SVE,$0.35,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578864%2Fpokemon-sv07-stellar-crown-basic-grass-energy
Raging Bolt ex,Fighting Energy,3.02,SVE,$0.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578867%2Fpokemon-sv07-stellar-crown-basic-fighting-energy
Raging Bolt ex,Lightning Energy,3.0,SVE,$0.15,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578866%2Fpokemon-sv07-stellar-crown-basic-lightning-energy
Dialga VSTAR,Beldum,4.0,TEF,$0.24,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542857%2Fpokemon-sv05-temporal-forces-beldum
Dialga VSTAR,Metang,4.0,TEF,$0.44,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542858%2Fpokemon-sv05-temporal-forces-metang
Dialga VSTAR,Origin Forme Dialga V,3.0,ASR,$4.74,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272338%2Fswsh10-astral-radiance-origin-forme-dialga-v
Dialga VSTAR,Origin Forme Dialga VSTAR,3.0,ASR,$9.57,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272339%2Fswsh10-astral-radiance-origin-forme-dialga-vstar
Dialga VSTAR,Radiant Greninja,1.0,ASR,$1.20,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272246%2Fswsh10-astral-radiance-radiant-greninja
Dialga VSTAR,Fezandipiti ex,1.0,SFA,$12.94,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560348%2Fpokemon-sv-shrouded-fable-fezandipiti-ex-038-064
Dialga VSTAR,Mew ex,1.0,MEW,$7.70,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516566%2Fpokemon-sv-scarlet-and-violet-151-mew-ex-151-165
Dialga VSTAR,Zamazenta,1.0,CRZ,$0.23,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F478234%2Fcrown-zenith-zamazenta
